F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-6.234,7.8936,815.06,-855.8,2.06,-7.7088,-852.94,-22460.39,690.7,-1.886,1,-128.604,8.79248,1,-5650.02,2.047,-14.7456,-11.457,3.696,-7866.74,15.26,True
-4.0206,12.003,645.68,-630,2.06,-9.052,-1350.44,-22417.74,1298.3,-0.8116,0,-134.262,8.695,1,-7901.82,1.917,-21.469,-6.5724,1.201,-8130.58,16.77,True
-6.453,7.6386,983.62,-661.4,0.06,-8.0312,-878.34,-22516.81,862.9,-1.988,1,-128.844,8.64818,0,-5566.92,1.6108,-15.155,-6.8355,2.62,-7982.38,17.17,True
-4.6803,13.344,995.78,-343.8,0.06,-6.6914,-1393.56,-22449.4,801.9,-1.863,0,-124.587,9.4326,0,-5642.82,1.4616,-5.044,-10.092,0.5703,-7554.48,,False
-5.343,7.5939,1570.08,-500.58,0.06,-9.73,-922.74,-22425.69,742.9,-0.18273,0,-350.22,8.67256,0,-5797.26,1.4286,-16.089,-9.771,0.7622,-8023.48,15.02,False
-5.475,14.277,771.72,-634.8,2.06,-8.2654,-1349.3,-22463.35,595.1,-1.375,0,-126.729,9.4096,0,-2773.02,1.6712,-13.436,-6.9672,0.693,-7480.28,14.36,False
-2.9787,7.3164,1078.76,-434.08,2.06,-11.268,-854.34,-22449.08,1040.54,-0.5559,0,-186.63,8.76272,0,-5753.52,9.21,-7.995,-11.088,2.246,-7893.751,,False
-8.346,11.292,824.06,-532.8,0.06,-9.274,-1280.72,-22288.25,-44.9,-3.084,0,-115.296,8.70916,1,-5615.22,1.4678,-7.034,-13.065,2.076,-8095.18,,True
-4.2417,9.5271,261.08,-545.3,2.06,-7.7766,-1400.524,-22504.86,1481.9,-0.5897,0,-114.909,8.6206248,0,-2650.02,1.088,-15.4018,-6.7578,0.6814,-6920.48,,False
-4.1736,8.3634,1015.98,-528.5,0.06,-9.578,-1058.94,-22446.456,239.9,-1.141,1,-109.638,9.0048,0,-5304.42,1.2834,-4.834,-8.2527,1.2249,-7844.81,14.27,False
-2.9163,9.4851,674.08,-443.12,2.06,-15.596,-1388.68,-22420.91,3867.5,-0.7305,0,-143.19,9.955,1,-6080.253,0.8618,-20.651,-13.704,1.896,-7789.88,15.7,True
-4.1613,11.541,530.48,69.5,0.06,-7.3842,-1466.36,-22467.17,909.52,-0.8789,0,-106.1688,9.4296,0,-5630.52,2.1208,-8.492,-13.101,1.87,-8110.68,16.95,True
-3.594,7.4106,721.08,-352.58,2.06,-10.374,-1086.94,-22359.81,926.64,-0.9564,1,-129.066,8.9722,1,-4603.32,6.494,-15.763,-9.435,3.09,-7830.4,16.46,True
-6.909,7.4565,808.38,-353.76,0.06,-7.2178,-1199.54,-22667.45,647.7,-2.303,0,-119.19,8.626158,0,-5066.22,1.8494,-13.223,-9.921,0.9843,-7619.38,,False
-2.16324,10.122,793.56,-653.5,0.06,-7.4486,-1386.88,-22420.04,1431.9,-1.0666,0,-141.78,13.486,1,-6017.58,1.5226,-22.669,-6.9198,1.09,-8074.18,,False
-7.308,7.9185,1120.46,-214.7,2.06,-7.679,-1764.34,-22438.203,1283.5,-0.7731,0,-154.59,12.256,0,-6526.02,4.78,-0.8,-9.579,0.7651,-8998.08,,True
-6.06,13.296,-785.72,-232.3,0.06,-7.323,-1456.36,-22428.509,1665.9,-0.21996,0,-116.706,12.462,0,-3545.52,1.3084,-17.159,-6.8682,1.3727,-7579.18,15.76,False
-3.117,10.71,777.38,-1074.1,0.06,-6.881,-1414.214,-22486.41,1875.7,-1.398,0,-112.803,10.0708,1,-6123.51,1.3632,-8.13,-9.1821,2.422,-7874.32,,False
-3.7179,7.6677,1058.64,-334.95,0.06,-8.63,-1504.34,-22449.21,1546.9,-1.286,0,-115.89,8.625084,1,-5394.72,0.9676,-19.14,-7.9491,1.4199,-7708.58,,False
-7.146,7.5429,889.6,-572,2.06,-8.52,-726.74,-22420.41,782.7,-0.9564,1,-144.93,9.4368,1,-5423.82,2.6128,-12.265,-9.363,0.8543,-7908.899,14.32,False
-3.1158,11.268,1023.2,-944.1,2.06,-6.7858,-1390.26,-22409.32,3991.5,-1.761,1,-135.21,8.623652,0,-6707.82,0.79134,-19.413,-7.6785,1.3324,-8189.08,,False
-5.271,7.2594,687.48,-411.898,2.06,-14.666,-1485.66,-22403.83,1170.02,-1.26,1,-176.73,8.70754,0,-4950.72,2.6244,-7.104,-7.6311,0.47208,-6182.08,,True
-4.1214,7.0518,444.48,-1908.2,2.06,-6.7016,-1303.52,-22416,1228.94,-0.7946,1,-112.356,10.76,0,-6063.9828,4.728,-7.92,-19.275,2.524,-7816.63,14.24,True
-4.119,7.0728,639.68,-790.7,0.06,-8.2666,1168.46,-22418.34,932.62,-0.995,0,-108.882,9.0504,1,-2998.02,6.078,-14.0434,-7.1691,0.7804,-7346.98,,False
-3.5184,9.1851,-465.32,-401.614,0.06,-7.0252,-1345.72,-22464.31,678.3,-0.3884,1,-142.5,9.142,0,-2608.02,1.9726,-11.999,-7.3551,3.601,-7845.38,,False
-2.8569,10.692,701.48,-2044.2,2.06,-6.8328,-1240.5,-22419.58,660.1,-0.8073,1,-109.755,12.562,1,-5040.12,1.757,-13.318,-7.8852,0.6127,-7051.38,,True
-3.1872,8.3079,368.28,-256.4,0.06,-7.1306,-1398.146,-22453.97,916.48,-0.6405,1,-124.638,9.2398,0,-4949.52,2.2388,-13.565,-8.358,2.023,-8049.88,,True
-6.804,8.0829,978.54,-579.5,0.06,-8.626,-1008.54,-22442.128,699.9,-0.5631,1,-107.1465,9.6528,1,-4135.92,1.9166,-12.934,-7.0704,0.9437,-7832.38,15.55,False
-4.6653,8.1873,633.88,-298.3,0.06,-8.2854,-1623.34,-22440.324,1285.9,-0.6371,0,-134.745,8.631752,1,-2692.02,2.6442,-9.928,-6.6492,2.649,-7816.17,,False
-8.553,7.5243,622.88,-572,2.06,-8.458,-810.54,-22449.32,-1534.5,-1.173,0,-105.7464,8.8772,0,-5698.92,0.8862,-11.664,-12.198,0.9143,-8508.98,,True
-2.8458,9.942,1044.4,-427.24,0.06,-15.246,-1372.3,-22576.25,1185.52,-1.735,0,-107.8425,9.1246,1,-6171.24,3.116,-20.843,-7.1184,1.0094,-7650.88,14.32,False
-4.347,7.6452,312.88,-1526.2,2.06,-6.9304,-1040.74,-22464.81,1124.26,-0.5084,0,-177.33,9.507,0,-6267.39,6.244,-14.4071,-8.9667,2.254,-8045.98,,True
-4.3425,8.4375,-484.72,-540.2,2.06,-9.124,-1285.58,-22409.25,1119.56,-0.3954,0,-124.251,9.1658,0,-5864.28,2.6668,-11.037,-10.086,0.6598,-8872.08,15.31,True
-5.772,9.816,1063.1,-346.3,0.06,-8.614,-1350.38,-22424.96,832.5,-0.6643,1,-127.101,8.64594,0,-5538.72,2.886,-17.422,-11.481,1.639,-7837.28,15.15,True
-5.0379,10.731,859,-590.9,2.06,-7.6764,-1394.34,-22443.195,1218.14,-1.325,0,-159.45,9.7406,0,-6109.35,2.862,-10.511,-6.6042,2.674,-7943.57,,False
-2.7732,7.6788,807.88,-760.4,2.06,-7.0794,-1503.9,-22405.33,1894.1,-2.741,1,-111.681,9.3202,0,-6117.09,1.42,-5.951,-17.25,2.871,-8065.28,15.89,True
-2.8707,8.3166,422.08,-3651.2,2.06,-6.54658,-1351.7,-22434.604,1818.9,-0.7302,0,-109.485,9.2322,1,-6754.32,1.3528,-14.67714,-7.2714,3.46,-8000.78,,True
-7.734,9.0291,199.68,-1668.2,2.06,-6.8458,-1074.34,-22417,596.1,-0.2617,1,-109.932,8.68108,1,-5050.92,2.491,-13.9151,-9.1746,1.3156,-7638.68,15.67,False
-2.9331,17.511,779.06,-603.8,0.06,-8.2828,-1403.328,-22471.9,1229.26,-1.815,1,-109.701,11.114,0,-5914.95,2.583,-13.414,-8.589,1.0683,-7976.88,16.27,False
-4.578,13.845,955.0062,-690.5,2.06,-8.094,-1405.754,-22417.72,1689.1,-3.49,1,-121.878,8.64256,0,-6602.82,2.0272,-16.233,-9.72,1.0893,-7839.96,,False
-2.4654,12.762,1769.48,-441.38,2.06,-12.664,-1340.82,-22088.15,177.7,-0.3215,1,-149.31,9.238,0,-5525.82,1.1228,-15.814,-7.4802,2.486,-8042.88,12.83,False
-9.84,10.098,1186.68,-957.2,2.06,-7.0326,-1229.4,-22458.68,1001.28,-0.7035,1,-141.9,8.6203322,1,-5199.42,8.9,-24.95,-7.2483,1.973,-8170.78,13.22,False
-3.6711,9.3909,705.28,-641.5,2.06,-7.191,-1221.02,-22367.14,-885.3,-1.0652,0,-152.34,8.6210556,1,-5127.42,1.1222,-15.5436,-9.312,0.7947,-8923.08,15.81,True
-4.527,10.746,660.68,-407.149,2.06,-8.966,-1411.228,-22476.96,998.96,-1.133,0,-106.2765,9.458,0,-3423.12,1.3186,-20.014,-6.9765,0.7902,-8132.38,13.69,False
-2.6742,7.5072,901.04,-388.06,0.06,-13.388,-1794.94,-22448.32,2045.7,-1.464,1,-167.1,13.54,1,-6983.52,1.3384,-13.6961,-6.48282,1.578,-7951.67,,False
-4.989,11.229,1084.24,-332.7,0.06,-8.2844,-1359.14,-22468.47,555.9,-1.0966,1,-144.39,9.2802,1,-574.02,1.8126,-14.8129,-6.6132,0.7464,-8951.08,14.23,False
-2.7669,16.605,1440.68,-968.3,0.06,-7.5072,-1383.82,-22425.3,1244.56,-0.2379,1,-121.659,8.9506,1,-7235.22,3.856,-13.229,-8.0964,1.873,-8090.58,14.88,False
-5.376,9.4644,755.66,200.6,0.06,-6.7302,-1430.276,-22429.253,558.5,-1.828,0,-206.46,8.9684,1,-3594.12,1.252,-13.524,-7.5438,1.0298,-7922.46,15.61,False
-3.1473,7.6293,-1221.32,-444.48,0.06,-7.1738,-1664.94,-22429.412,1168.7,-0.325,0,-120.759,8.6212982,0,-5975.34,6.31,-14.0382,-13.275,1.1263,-8134.28,15.4,True
-5.397,10.437,985.72,-259.2,2.06,-7.7164,-1355.62,-22368.73,438.3,-1.833,1,-160.23,8.626358,0,5245.98,1.7936,-19.901,-6.56298,1.1434,-7780.18,14.56,False
-3.1707,6.98724,1019.48,-485.42,0.06,-13.12,-383.94,-22340.19,1853.9,-1.515,1,-107.7975,10.3034,1,-7212.42,1.527,-15.6108,-8.4546,0.6754,-9149.08,,False
-3.5664,7.8582,643.28,-313.55,0.06,-9.074,-1797.14,-22343.45,3175.5,-1.729,0,-148.26,8.8726,1,-5768.01,0.906,-18.629,-11.418,2.016,-7983.16,,True
-2.7255,8.1342,511.48,-567.8,2.06,-7.5536,-1120.74,-22479.18,937.9,-1.135,1,-114.207,8.627288,1,-5518.02,5.954,-9.461,-12.141,4.248,-7984.66,15.19,True
-4.3761,19.476,1066.32,-488.92,2.06,-8.598,-1419.2716,-22435.744,3353.5,-1.704,1,-161.79,8.77748,0,-6431.82,0.9704,-20.74,-9.945,0.7562,-7825.51,13.93,False
-2.9436,14.469,978.28,-40.2,2.06,-6.58828,-1433.058,-22300.05,1132.48,-1.1297,1,-136.83,8.6205428,0,-6188.73,7.926,-21.256,-8.9697,3.106,-8000.58,15.34,False
-2.29914,9.3534,687.08,95.8,2.06,-6.929,-1562.82,-22400.87,1322.9,-1.16,1,-116.433,9.7688,1,2989.98,2.3898,-19.32,-6.48114,0.51168,-4548.08,14.46,True
-3.8961,9.5142,1912.48,-134.4,0.06,-6.9724,-1394.7,-22448.39,878.16,-0.19746,1,-105.6075,8.68424,0,-4684.32,1.7716,-16.441,-7.5555,0.9174,-7923.6,15.28,False
-6.468,8.3361,-714.12,-537.3,2.06,-8.2496,-1135.94,-22440.246,934.94,-0.3462,0,-117.603,8.633102,0,-4270.32,5.762,-16.91,-8.3016,1.1246,-7742.78,,False
-5.601,11.955,714.28,-608.7,0.06,-7.401,-1378.94,-22436.333,1067.206,-0.5427,0,-108.927,8.8902,0,-5574.42,0.8705,-16.373,-7.62,1.3537,-8082.68,14.91,False
-3.6231,8.721,654.88,-558.8,2.06,-11.03,-1247.56,-22403.09,1267.14,-1.461,0,-111.201,10.285,0,-6345.33,2.98,-16.673,-9.651,0.6037,-9632.08,,True
-3.1272,10.344,970.094,-287.6,0.06,-7.774,-1504.78,-22381.87,2506.3,-1.892,1,-126.186,8.6637,0,-6085.491,1.1384,-17.396,-11.514,3.59,-7872.26,15.38,False
-4.9266,7.0785,778.9,-380.37,2.06,-12.49,-1224.18,-22373.11,907.72,-1.442,1,-153.99,8.634528,1,-5454.72,2.716,-17.588,-10.149,0.5606,-9958.08,,True
-5.352,14.469,1513.28,-379.73,0.06,-9.406,-1410.924,-22418.6,1080.752,-0.4537,0,-108.237,8.65516,0,-5836.11,2.0892,-12.923,-10.845,0.9243,-7614.08,13.67,False
-4.6536,8.2992,430.68,-597.8,2.06,-8.746,-1072.74,-22702.15,876.9,-0.6845,0,-109.686,8.9384,1,-5303.22,3.25,-13.9098,-9.465,0.8448,-7732.18,15.54,True
-4.0902,12.72,844.88,-1803.2,2.06,-6.6814,-1407.16,-22440.611,1182.18,-2.457,0,-134.316,9.8478,0,-6314.13,5.512,-15.6228,-6.51672,2.876,-7867.89,,False
-4.1232,7.00785,765.12,-629.7,0.06,-9.878,1286.46,-22437.103,1005.32,-1.1214,0,-141.54,8.66602,0,-6102.6,3.376,-16.469,-10.251,4.745,-7983.17,,True
-4.6794,7.5363,1022.2,-337.58,0.06,-6.7812,-1286.06,-22201.65,946.26,-1.0614,1,-133.026,8.621675,1,-5718.12,1.4436,-8.281,-10.194,0.7578,-7746.18,,False
-6.771,9.159,238.68,-112.7,2.06,-7.2602,-1420.178,-22522.89,736.3,-0.523,0,-136.86,9.4226,0,-5008.62,1.9574,-16.324,-9.579,3.058,-7898.6479,,False
-3.582,7.1127,815.16,-458.49,2.06,-12.518,-1114.14,-22437.76,1186.64,-0.9965,0,-106.686,10.63,1,-6093.09,4.49,-7.41,-9.444,1.2091,-7773.98,16.11,True
-3.1014,15.168,723.88,867.8,0.06,-6.6316,-1473.02,-22532.13,8029.5,-0.4656,1,-168.45,8.78044,0,-6042.558,0.7903,-11.76,-8.6913,2.219,-7869.09,13.61,False
-2.22978,10.401,717.88,-992.3,2.06,-7.4228,-1260.5,-22425.79,963.36,-0.5511,1,-124.101,8.622904,1,-6001.08,2.553,-13.345,-13.707,2.873,-7959.03,,False
-4.2891,9.0414,468.28,-310.76,0.06,-8.798,-1398.268,-22468.93,661.7,-0.942,1,-178.38,9.8958,0,-4582.32,1.983,-16.832,-8.5644,0.5758,-9985.08,,True
-3.7791,7.9926,973.526,-602.2,0.06,-7.8426,-1063.94,-22499.85,607.9,-1.37,1,-141.06,8.75418,0,-4407.72,1.4708,-14.2807,-6.9996,0.6914,-8301.68,,False
-5.823,13.455,-1249.32,-961.6,2.06,-7.3738,-1376.2,-22338.58,1623.3,-0.2336,0,-107.7096,9.23,1,-6316.92,1.2996,-10.693,-8.7771,1.951,-8051.48,15.83,True
-5.16,7.9458,1146.16,-277.1,2.06,-10.248,-1689.14,-22442.599,1329.3,-0.7082,0,-134.118,9.5894,1,-4771.32,1.4514,-11.605,-6.8616,3.196,-8002.78,15.46,False
-5.754,9.7227,701.88,-421.92,2.06,-9.926,-1306.38,-22429.711,-3628.5,-2.548,1,-126.255,9.0242,0,-4133.82,0.86418,-12.606,-8.5023,0.49163,-11839.08,,True
-6.105,9.1656,-412.52,-447.78,0.06,-7.2494,-1443.12,-22441.622,1171.28,-0.3166,1,-105.14073,9.1006,0,-5746.92,2.934,-16.862,-10.695,1.937,-7834.98,,False
-3.8895,7.4127,509.88,-743.9,0.06,-7.9808,-1015.74,-22429.647,1835.1,-0.22704,0,-115.971,9.416,1,-8831.52,1.3444,-7.218,-6.9624,1.1125,-8507.38,16.38,True
-3.2121,10.353,352.08,-215.5,2.06,-8.0414,-1433.272,-22436.845,668.5,-0.5132,1,-138.12,9.4134,1,-5749.62,1.5194,-22.806,-14.547,0.5337,-10943.08,,True
-2.4141,7.0824,1361.28,-503.12,2.06,-7.653,-925.94,-22386.43,1114.48,-0.3465,0,-115.866,8.9918,1,-6709.32,3.006,-24.578,-6.6156,1.942,-8118.38,,False
-4.9143,7.0812,999.06,-708.6,2.06,-7.896,-630.54,-22365.54,1228.02,-1.974,1,-109.155,12.508,1,-6891.42,3.516,-20.284,-8.2047,3.903,-7975.57,,False
-6.321,15.108,838.74,-377.24,2.06,-13.284,-1461.12,-22441.082,1355.7,-0.5607,1,-108.852,8.7597,0,-6023.73,3.156,-10.372,-8.3646,0.671,-7480.68,,False
-6.024,6.98145,819.24,-294.3,0.06,-7.6124,-2897.34,-22433.614,1795.7,-0.8259,1,-106.08,11.282,0,-6263.01,1.6778,-12.489,-7.5699,0.8885,-8004.48,14.5,False
-3.4749,15.594,1065.14,-798.6,2.06,-7.5546,-1373.04,-22499.12,1233.86,-2.332,1,-201.69,10.948,1,-6136.32,1.5808,-20.815,-13.317,0.5278,-6509.08,13.63,False
-5.415,9.5982,1061.62,-225,2.06,-6.8374,-1432.428,-22468.13,1269.28,-1.514,0,-112.095,8.74926,0,-5966.49,1.7554,-11.93,-12.702,1.759,-7795.78,,False
-6.309,18.66,1305.48,-419.13,0.06,-9.572,-1404.412,-22385.17,1023.1,-0.2619,1,-115.977,9.8008,0,-4252.32,2.6274,-15.1877,-6.9585,0.7666,-7764.28,,False
-6.9,10.494,950.576,88.7,2.06,-6.751,-1319.56,-22482.24,875.3,-1.676,1,-111.312,9.5454,0,-391.02,5.568,-15.988,-6.8562,0.5262,-11045.08,,False
-4.4835,11.361,953.2192,-1633.2,2.06,-6.8894,-1239.98,-22388.8,-3138.5,-2.396,1,-144.03,10.0752,1,-5259.12,0.87872,-21.57,-9.513,1.918,-7710.28,,False
-4.1673,11.862,1003.96,-364.1,0.06,-9.196,-1428.254,-22452.2,1214.08,-3.445,1,-127.731,8.64374,0,-5032.02,2.0138,-12.715,-6.9753,1.875,-7793.38,14.19,False
-4.1796,12.501,815.52,-1038,2.06,-7.0114,-1404.974,-22439.549,1441.1,-1.222,0,-114.348,10.808,1,-6124.32,2.1686,-14.69556,-8.9871,1.638,-7714.48,15.57,True
-2.3589,9.5712,894.4,-293.2,2.06,-7.8574,-1429.996,-22272.75,1062.924,-0.5283,0,-224.13,8.9906,0,-5521.02,1.671,-21.859,-8.1801,1.966,-8073.08,,True
-3.0669,7.632,137.08,-279,2.06,-10.212,-2191.54,-22462.62,2396.1,-0.4804,1,-167.13,8.66146,0,-5768.01,1.2728,-18.132,-10.557,1.215,-7653.78,,True
-3.249,10.077,1055.08,-405.287,0.06,-7.9138,-1357.46,-22483.89,738.5,-0.7262,0,-143.46,8.968,0,-5572.62,1.5,-17.875,-9.504,0.4747,-8567.78,14.4,False
-3.744,16.947,793.14,-424.11,0.06,-8.46,-1380.86,-22402.24,350.5,-1.0701,0,-122.142,9.0788,1,-2053.02,1.6888,-15.2843,-6.9663,0.6093,-9303.08,,True
-3.0255,14.289,1008.18,-701.4,0.06,-7.2898,-1392.98,-22362.9,1204.96,-1.1268,1,-113.652,8.64376,0,-7511.52,2.6494,-19.917,-6.7755,2.741,-8022.48,16.99,True
-2.9457,11.226,-951.52,-360.33,2.06,-7.425,-1393.94,-22410.04,643.3,-0.3335,1,-158.64,8.6200106,0,-5305.62,1.545,-19.566,-9.831,4.805,-7961.58,17.4,True
-2.19024,15.267,1007.2,-249.2,0.06,-7.2884,-1430.244,-22442.178,1548.7,-3.098,1,-106.7589,17.512,0,-5980.71,1.242,-14.3227,-13.251,0.7289,-7449.48,15.15,False
-6.159,8.0901,957.916,-577.5,0.06,-9.042,-932.54,-22116.05,633.1,-0.3796,1,-139.29,8.77168,0,-5657.52,1.9308,-14.5269,-8.5869,1.4054,-8247.38,,True
-3.0507,9.831,992.8,-605.1,2.06,-6.9726,-1452.1,-22430.172,1592.3,-0.4872,1,-107.247,8.622994,0,-6235.74,1.8994,-20.212,-9.879,2.808,-7877,13.58,False
-2.5863,8.3031,1911.88,-539.5,2.06,-7.335,-1372.42,-22407.24,1300.3,-0.4413,0,-111.582,8.66606,1,-6736.32,2.562,-17.464,-8.1183,1.0771,-8092.38,15.68,False
-2.17068,9.2391,1071.62,-2916.2,2.06,-6.658,-1128.94,-22432.671,615.1,-1.848,1,-111.837,9.046,0,-5880.81,1.6186,-10.018,-12.105,1.51,-7606.48,14.44,False
-3.4695,7.4403,881.44,-238.4,2.06,-7.9942,-1274.16,-22414.28,-340.7,-2.953,0,-126.405,10.5234,0,-2320.02,1.1642,-17.33,-7.3674,1.0571,-7764.58,,False
-5.703,11.934,820.64,-349.89,2.06,-8.944,-1404.212,-22446.25,862.9,-1.03,1,-202.44,12.06,0,349.98,2.2666,-10.19,-6.7104,1.79,-7805.53,,True
-7.458,10.83,979.58,-317.78,2.06,-8.1864,-1461.9,-22424.08,1513.1,-0.911,0,-140.52,13.19,0,-5948.82,1.5356,-8.443,-6.8619,2.083,-8014.78,17.35,True
-3.1413,10.659,1232.88,-524.8,0.06,-8.462,-1413.976,-22470.15,3125.5,-0.6164,0,-120.549,8.9102,1,-6248.94,1.0014,-18.971,-13.497,1.2,-7859.17,13.65,False
-3.0675,9.7053,801.62,-372.49,0.06,-9.694,-1414.138,-22471.97,1033.6,-1.577,0,-127.677,11.01,0,-5527.92,4.992,-16.627,-11.043,0.49102,-6851.08,15.12,False
-3.5745,7.4904,811.96,-1031.5,0.06,-6.8664,-1242.26,-22432.772,1201.84,-1.478,1,-156.72,11.03,0,-6077.4,2.824,-25.45,-9.717,1.484,-8123.88,15,True
-7.158,8.01,1825.68,-977.3,2.06,-7.1518,-862.34,-22497.79,956.32,-0.2365,1,-121.926,9.6478,1,-5966.37,6.238,-15.222,-15.507,0.6076,-10240.08,,False
-2.7072,12.69,796.88,-2179.2,2.06,-6.57498,-1412.39,-22299.45,1383.9,-0.8423,1,-156.93,9.6392,0,-6117.18,2.339,-18.891,-11.502,2.438,-7866.33,15.07,True
-2.3814,15.522,995.54,-1015.9,0.06,-7.0578,-1389.84,-22440.66,1300.5,-1.753,0,-172.68,9.9914,1,-7717.02,2.071,-10.114,-6.6066,1.433,-7855.32,15.24,False
-3.1707,9.5904,969.264,-630.9,2.06,-8.1322,-1332.64,-22442.63,2469.3,-1.283,1,-119.31,11.622,0,-6731.82,0.9182,-13.8558,-8.0052,1.0348,-8417.28,15.26,False
-2.85,8.9559,206.28,-1161,0.06,-7.2354,-1025.34,-22441.328,190.9,-0.499,0,-111.849,9.0542,1,-2617.02,1.8534,-14.72218,-7.3401,1.1464,-7573.58,14,False
-4.6368,6.99162,1399.08,-719,0.06,-7.4354,-680.94,-22377.69,1553.1,-0.2807,0,-120.441,8.9874,0,-6540.12,1.5028,-18.81,-8.9853,0.7851,-8757.08,,True
-3.4047,8.9361,88.48,-288.2,0.06,-9.378,-1543.7,-22421.66,1152.3,-0.4204,1,-175.14,20.256,0,-4116.72,2.0154,-9.74,-7.2027,1.149,-8210.68,,True
-2.090214,13.716,747.48,-300.1,0.06,-9.078,-1481.06,-22435.373,2243.7,-1.43,1,-108.294,8.6200323,1,-5745.12,1.1824,-21.718,-9.2259,1.0564,-7898.529,13.74,True
-2.8059,10.434,828.62,-398.796,0.06,-9.588,-1427.328,-22567.25,1103.68,-1.32,0,-109.71,14.9,1,-4463.52,5.354,-18.972,-7.1562,1.691,-7828.82,13.44,False
-5.871,8.8929,915.54,-517.9,2.06,-7.9524,-1339.06,-22438.597,1127.6,-0.7293,1,-134.592,8.76512,1,-5810.49,2.1408,-10.217,-7.8192,0.5557,-8872.18,15.89,True
-5.679,8.0064,-727.12,-217.4,2.06,-9.288,-1835.54,-22452.3,1141.02,-0.2752,0,-123.186,9.5206,1,-5716.32,7.256,-12.574,-8.2158,1.455,-8481.48,,True
-4.8333,7.1562,-969.92,-671,2.06,-7.4042,89.86,-22412.49,-183.1,-0.2752,0,-105.9873,9.9614,1,9352.98,1.462,-18.936,-6.47649,1.509,-8211.78,14.89,True
-3.4005,7.5036,929.24,-501.96,2.06,-8.1666,-1163.94,-22421.22,1176.4,-0.6419,0,-158.64,8.629446,0,-5896.77,0.994,-7.98,-7.9716,1.442,-8127.78,14.5,False
-5.319,7.4769,738.48,-480.6,0.06,-9.822,-1004.34,-23310.75,602.5,-1.534,0,-109.962,8.63952,0,-4302.42,1.2854,-13.97,-7.5183,1.0358,-7846.4,15.11,False
-2.7228,7.2759,1029.34,-147.8,0.06,-7.2666,-1950.94,-22462.42,1390.3,-0.5503,1,-143.46,8.8512,1,-5992.74,2.1712,-15.2055,-13.314,1.477,-7807.05,,False
-4.8678,7.0809,866.82,-850.4,0.06,-7.4824,245.06,-22458.25,543.5,-0.4245,1,-197.94,10.1744,0,-5924.22,1.2632,-17.117,-10.656,3.059,-7980.05,,True
-2.33589,8.2044,943.366,-430.14,0.06,-6.9862,-1452.2,-22410.6,1227.8,-1.521,1,-135.24,8.68106,0,-6174.84,3.032,-17.368,-10.122,0.49506,-12646.08,,True
-4.1784,7.8201,-384.92,-826.2,2.06,-7.7204,-918.34,-22419.07,-101.3,-0.4572,0,-137.07,9.4608,1,-5962.29,0.9912,-19.138,-19.965,0.5578,-10824.08,,True
-4.7649,10.623,607.48,-1136.7,2.06,-6.9654,-1331.88,-22375.01,1203.22,-0.6306,1,-110.814,10.5856,1,-6090.195,0.8594,-15.5557,-8.3532,0.652,-9670.08,16.18,False
-5.457,7.3356,-896.72,-409.613,0.06,-12.008,-1295.46,-22406.79,793.3,-0.451,1,-130.479,10.013,0,-4531.62,1.7004,-7.265,-8.2719,1.552,-8054.98,16.26,True
-6.444,20.364,-852.32,-692.8,2.06,-7.9846,-1372.42,-22447.38,670.5,-0.3266,1,-130.863,8.8512,0,-4832.22,2.5424,-16.116,-8.9652,0.49921,-6326.08,,True
-2.6598,10.5,907.78,-493.56,0.06,-9.328,-1355,-22437.741,1115.04,-1.0901,0,-144.36,10.1754,0,-5891.49,1.9752,-10.39,-8.7243,1.3142,-7996.9,,False
-2.18922,8.9619,1068.96,-84.9,0.06,-7.2006,-1511.64,-22459.99,1492.1,-1.256,0,-147.21,8.65082,1,-5760.72,1.3714,-11.597,-8.9223,0.6287,-7275.58,,False
-2.8059,7.9119,685.28,-424.29,0.06,-7.444,-1131.34,-22432.738,851.5,-1.826,1,-137.61,8.73422,1,-5221.62,4.436,-9.71,-10.83,1.1908,-8331.28,16.68,True
-5.235,9.0738,878.04,-556.1,2.06,-10.004,-1258.16,-22422.36,1226.26,-0.5184,1,-106.0161,10.3578,1,-6167.88,2.1152,-23.993,-8.5482,4.282,-7870.06,15.34,False
-3.7917,10.215,572.68,-753.1,0.06,-7.1246,-1288.92,-22435.823,-26.3,-0.8854,1,-118.881,8.66182,1,-2932.02,1.254,-29.56,-7.1061,0.47628,-11487.08,,True
-3.9723,7.6227,527.28,-324.56,2.06,-8.914,-1805.74,-22427.843,1200.6,-0.6205,0,-111.498,9.3918,1,-5753.52,4.614,-10.558,-10.26,0.9927,-7568.28,,True
-4.4694,7.8081,-35.72,-304.67,2.06,-7.5206,-1155.34,-22428.866,780.3,-0.2932,0,-139.05,8.67944,0,-2155.02,3.244,-16.042,-7.038,0.47771,-14314.08,,True
-2.6373,7.1931,759.68,-386.73,0.06,-10.716,-1372.58,-22524.63,1042.5,-0.7644,1,-149.34,8.6206488,1,-5593.62,2.2926,-22.798,-9.0093,2.433,-8019.88,15.09,True
-3.4593,10.116,-3945.32,-1209.9,0.06,-7.0216,-1276.04,-22444.526,-1172.5,-0.20745,1,-120.348,8.8228,1,-5356.32,0.82064,-10.184,-8.1885,1.1963,-8313.28,14.96,True
